file_name,file_path,filing_date,form_type,cik,accession_number
20101012_10-K_edgar_data_1444313_0001078782-10-002292.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_1444313_0001078782-10-002292.txt,20101012,10-K,1444313,0001078782-10-002292
20101012_10-K_edgar_data_1473637_0001432093-10-000690.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_1473637_0001432093-10-000690.txt,20101012,10-K,1473637,0001432093-10-000690
20101012_10-K_edgar_data_351809_0000897101-10-001961.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_351809_0000897101-10-001961.txt,20101012,10-K,351809,0000897101-10-001961
20101012_10-K_edgar_data_704432_0001471242-10-000108.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_704432_0001471242-10-000108.txt,20101012,10-K,704432,0001471242-10-000108
20101012_10-K_edgar_data_722572_0001019687-10-003640.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_722572_0001019687-10-003640.txt,20101012,10-K,722572,0001019687-10-003640
20101012_10-K_edgar_data_74046_0001206774-10-002144.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_74046_0001206774-10-002144.txt,20101012,10-K,74046,0001206774-10-002144
20101012_10-K_edgar_data_773318_0001131754-10-000076.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_773318_0001131754-10-000076.txt,20101012,10-K,773318,0001131754-10-000076
20101012_10-K_edgar_data_836429_0000950123-10-092756.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_836429_0000950123-10-092756.txt,20101012,10-K,836429,0000950123-10-092756
20101012_10-K_edgar_data_836809_0001199835-10-000657.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_836809_0001199835-10-000657.txt,20101012,10-K,836809,0001199835-10-000657
20101012_10-K_edgar_data_862668_0000950123-10-092815.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_862668_0000950123-10-092815.txt,20101012,10-K,862668,0000950123-10-092815
20101012_10-K_edgar_data_96793_0001193125-10-228187.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101012_10-K_edgar_data_96793_0001193125-10-228187.txt,20101012,10-K,96793,0001193125-10-228187
20101013_10-K-A_edgar_data_1117228_0001140361-10-040984.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K-A_edgar_data_1117228_0001140361-10-040984.txt,20101013,10-K-A,1117228,0001140361-10-040984
20101013_10-K-A_edgar_data_1375495_0001477932-10-000738.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K-A_edgar_data_1375495_0001477932-10-000738.txt,20101013,10-K-A,1375495,0001477932-10-000738
20101013_10-K_edgar_data_1019216_0001091818-10-000454.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1019216_0001091818-10-000454.txt,20101013,10-K,1019216,0001091818-10-000454
20101013_10-K_edgar_data_1042610_0001042610-10-000006.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1042610_0001042610-10-000006.txt,20101013,10-K,1042610,0001042610-10-000006
20101013_10-K_edgar_data_1043825_0001014897-10-000169.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1043825_0001014897-10-000169.txt,20101013,10-K,1043825,0001014897-10-000169
20101013_10-K_edgar_data_1048501_0001048501-10-000014.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1048501_0001048501-10-000014.txt,20101013,10-K,1048501,0001048501-10-000014
20101013_10-K_edgar_data_1057695_0001144204-10-053637.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1057695_0001144204-10-053637.txt,20101013,10-K,1057695,0001144204-10-053637
20101013_10-K_edgar_data_1069799_0001096906-10-001295.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1069799_0001096906-10-001295.txt,20101013,10-K,1069799,0001096906-10-001295
20101013_10-K_edgar_data_1080627_0001079973-10-001088.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1080627_0001079973-10-001088.txt,20101013,10-K,1080627,0001079973-10-001088
20101013_10-K_edgar_data_1096555_0001255294-10-000865.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1096555_0001255294-10-000865.txt,20101013,10-K,1096555,0001255294-10-000865
20101013_10-K_edgar_data_1104904_0001477932-10-000740.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1104904_0001477932-10-000740.txt,20101013,10-K,1104904,0001477932-10-000740
20101013_10-K_edgar_data_1114274_0001050502-10-000077.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1114274_0001050502-10-000077.txt,20101013,10-K,1114274,0001050502-10-000077
20101013_10-K_edgar_data_1271046_0001079974-10-000557.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1271046_0001079974-10-000557.txt,20101013,10-K,1271046,0001079974-10-000557
20101013_10-K_edgar_data_1273507_0001096350-10-000122.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1273507_0001096350-10-000122.txt,20101013,10-K,1273507,0001096350-10-000122
20101013_10-K_edgar_data_1298095_0001144204-10-053644.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1298095_0001144204-10-053644.txt,20101013,10-K,1298095,0001144204-10-053644
20101013_10-K_edgar_data_1301991_0001013762-10-002443.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1301991_0001013762-10-002443.txt,20101013,10-K,1301991,0001013762-10-002443
20101013_10-K_edgar_data_1309141_0001437749-10-003368.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1309141_0001437749-10-003368.txt,20101013,10-K,1309141,0001437749-10-003368
20101013_10-K_edgar_data_1327557_0001014897-10-000168.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1327557_0001014897-10-000168.txt,20101013,10-K,1327557,0001014897-10-000168
20101013_10-K_edgar_data_1336262_0001144204-10-053565.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1336262_0001144204-10-053565.txt,20101013,10-K,1336262,0001144204-10-053565
20101013_10-K_edgar_data_1337905_0001144204-10-053487.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1337905_0001144204-10-053487.txt,20101013,10-K,1337905,0001144204-10-053487
20101013_10-K_edgar_data_1341995_0001144204-10-053557.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1341995_0001144204-10-053557.txt,20101013,10-K,1341995,0001144204-10-053557
20101013_10-K_edgar_data_1374567_0001144204-10-053614.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1374567_0001144204-10-053614.txt,20101013,10-K,1374567,0001144204-10-053614
20101013_10-K_edgar_data_1378625_0001415408-10-000564.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1378625_0001415408-10-000564.txt,20101013,10-K,1378625,0001415408-10-000564
20101013_10-K_edgar_data_1379006_0001140361-10-041099.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1379006_0001140361-10-041099.txt,20101013,10-K,1379006,0001140361-10-041099
20101013_10-K_edgar_data_1379420_0001104659-10-052212.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1379420_0001104659-10-052212.txt,20101013,10-K,1379420,0001104659-10-052212
20101013_10-K_edgar_data_1381786_0000943440-10-000564.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1381786_0000943440-10-000564.txt,20101013,10-K,1381786,0000943440-10-000564
20101013_10-K_edgar_data_1381792_0000943440-10-000568.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1381792_0000943440-10-000568.txt,20101013,10-K,1381792,0000943440-10-000568
20101013_10-K_edgar_data_1381795_0000943440-10-000569.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1381795_0000943440-10-000569.txt,20101013,10-K,1381795,0000943440-10-000569
20101013_10-K_edgar_data_1381796_0000943440-10-000556.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1381796_0000943440-10-000556.txt,20101013,10-K,1381796,0000943440-10-000556
20101013_10-K_edgar_data_1381798_0000943440-10-000570.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1381798_0000943440-10-000570.txt,20101013,10-K,1381798,0000943440-10-000570
20101013_10-K_edgar_data_1381804_0000943440-10-000561.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1381804_0000943440-10-000561.txt,20101013,10-K,1381804,0000943440-10-000561
20101013_10-K_edgar_data_1381806_0000943440-10-000565.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1381806_0000943440-10-000565.txt,20101013,10-K,1381806,0000943440-10-000565
20101013_10-K_edgar_data_1381807_0000943440-10-000558.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1381807_0000943440-10-000558.txt,20101013,10-K,1381807,0000943440-10-000558
20101013_10-K_edgar_data_1383859_0001144204-10-053638.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1383859_0001144204-10-053638.txt,20101013,10-K,1383859,0001144204-10-053638
20101013_10-K_edgar_data_1389415_0001211524-10-000216.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1389415_0001211524-10-000216.txt,20101013,10-K,1389415,0001211524-10-000216
20101013_10-K_edgar_data_1390662_0001214659-10-002651.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1390662_0001214659-10-002651.txt,20101013,10-K,1390662,0001214659-10-002651
20101013_10-K_edgar_data_1391750_0001079974-10-000554.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1391750_0001079974-10-000554.txt,20101013,10-K,1391750,0001079974-10-000554
20101013_10-K_edgar_data_1395695_0001395695-10-000007.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1395695_0001395695-10-000007.txt,20101013,10-K,1395695,0001395695-10-000007
20101013_10-K_edgar_data_1402453_0001350071-10-000081.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1402453_0001350071-10-000081.txt,20101013,10-K,1402453,0001350071-10-000081
20101013_10-K_edgar_data_1403739_0001211524-10-000214.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1403739_0001211524-10-000214.txt,20101013,10-K,1403739,0001211524-10-000214
20101013_10-K_edgar_data_1407583_0001137050-10-000208.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1407583_0001137050-10-000208.txt,20101013,10-K,1407583,0001137050-10-000208
20101013_10-K_edgar_data_1408057_0001185185-10-001119.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1408057_0001185185-10-001119.txt,20101013,10-K,1408057,0001185185-10-001119
20101013_10-K_edgar_data_1409446_0001096350-10-000119.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1409446_0001096350-10-000119.txt,20101013,10-K,1409446,0001096350-10-000119
20101013_10-K_edgar_data_1409475_0001096350-10-000120.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1409475_0001096350-10-000120.txt,20101013,10-K,1409475,0001096350-10-000120
20101013_10-K_edgar_data_1409885_0001103132-10-000038.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1409885_0001103132-10-000038.txt,20101013,10-K,1409885,0001103132-10-000038
20101013_10-K_edgar_data_1419122_0001404308-10-000008.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1419122_0001404308-10-000008.txt,20101013,10-K,1419122,0001404308-10-000008
20101013_10-K_edgar_data_1420720_0000930413-10-005065.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1420720_0000930413-10-005065.txt,20101013,10-K,1420720,0000930413-10-005065
20101013_10-K_edgar_data_1421265_0001432093-10-000694.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1421265_0001432093-10-000694.txt,20101013,10-K,1421265,0001432093-10-000694
20101013_10-K_edgar_data_1434109_0001144204-10-053558.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1434109_0001144204-10-053558.txt,20101013,10-K,1434109,0001144204-10-053558
20101013_10-K_edgar_data_1437750_0001165527-10-000745.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1437750_0001165527-10-000745.txt,20101013,10-K,1437750,0001165527-10-000745
20101013_10-K_edgar_data_1438139_0001264931-10-000371.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1438139_0001264931-10-000371.txt,20101013,10-K,1438139,0001264931-10-000371
20101013_10-K_edgar_data_1438535_0001469709-10-000226.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1438535_0001469709-10-000226.txt,20101013,10-K,1438535,0001469709-10-000226
20101013_10-K_edgar_data_1442236_0001469928-10-000101.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1442236_0001469928-10-000101.txt,20101013,10-K,1442236,0001469928-10-000101
20101013_10-K_edgar_data_1445186_0001213900-10-004145.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1445186_0001213900-10-004145.txt,20101013,10-K,1445186,0001213900-10-004145
20101013_10-K_edgar_data_1463208_0001463208-10-000003.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1463208_0001463208-10-000003.txt,20101013,10-K,1463208,0001463208-10-000003
20101013_10-K_edgar_data_1467233_0001144204-10-053463.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1467233_0001144204-10-053463.txt,20101013,10-K,1467233,0001144204-10-053463
20101013_10-K_edgar_data_1471968_0001350071-10-000082.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_1471968_0001350071-10-000082.txt,20101013,10-K,1471968,0001350071-10-000082
20101013_10-K_edgar_data_355019_0000355019-10-000019.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_355019_0000355019-10-000019.txt,20101013,10-K,355019,0000355019-10-000019
20101013_10-K_edgar_data_704172_0001140905-10-000127.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_704172_0001140905-10-000127.txt,20101013,10-K,704172,0001140905-10-000127
20101013_10-K_edgar_data_727346_0001011034-10-000160.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_727346_0001011034-10-000160.txt,20101013,10-K,727346,0001011034-10-000160
20101013_10-K_edgar_data_790652_0000790652-10-000018.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_790652_0000790652-10-000018.txt,20101013,10-K,790652,0000790652-10-000018
20101013_10-K_edgar_data_820380_0001096906-10-001297.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_820380_0001096906-10-001297.txt,20101013,10-K,820380,0001096906-10-001297
20101013_10-K_edgar_data_825322_0001204459-10-002429.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_825322_0001204459-10-002429.txt,20101013,10-K,825322,0001204459-10-002429
20101013_10-K_edgar_data_836937_0001161697-10-000944.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_836937_0001161697-10-000944.txt,20101013,10-K,836937,0001161697-10-000944
20101013_10-K_edgar_data_843212_0001157523-10-005804.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_843212_0001157523-10-005804.txt,20101013,10-K,843212,0001157523-10-005804
20101013_10-K_edgar_data_860131_0001144204-10-053640.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_860131_0001144204-10-053640.txt,20101013,10-K,860131,0001144204-10-053640
20101013_10-K_edgar_data_870743_0001096906-10-001291.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_870743_0001096906-10-001291.txt,20101013,10-K,870743,0001096906-10-001291
20101013_10-K_edgar_data_871344_0001157523-10-005805.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_871344_0001157523-10-005805.txt,20101013,10-K,871344,0001157523-10-005805
20101013_10-K_edgar_data_885074_0001193125-10-228859.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_885074_0001193125-10-228859.txt,20101013,10-K,885074,0001193125-10-228859
20101013_10-K_edgar_data_912967_0000939057-10-000307.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_912967_0000939057-10-000307.txt,20101013,10-K,912967,0000939057-10-000307
20101013_10-K_edgar_data_914142_0001193805-10-002550.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_914142_0001193805-10-002550.txt,20101013,10-K,914142,0001193805-10-002550
20101013_10-K_edgar_data_945617_0001086380-10-000042.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_945617_0001086380-10-000042.txt,20101013,10-K,945617,0001086380-10-000042
20101013_10-K_edgar_data_99313_0000930413-10-005066.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101013_10-K_edgar_data_99313_0000930413-10-005066.txt,20101013,10-K,99313,0000930413-10-005066
20101014_10-K-A_edgar_data_1265848_0001213900-10-004166.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101014_10-K-A_edgar_data_1265848_0001213900-10-004166.txt,20101014,10-K-A,1265848,0001213900-10-004166
20101014_10-K-A_edgar_data_1417907_0001204459-10-002440.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101014_10-K-A_edgar_data_1417907_0001204459-10-002440.txt,20101014,10-K-A,1417907,0001204459-10-002440
20101014_10-K-A_edgar_data_745543_0001352392-10-000168.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101014_10-K-A_edgar_data_745543_0001352392-10-000168.txt,20101014,10-K-A,745543,0001352392-10-000168
20101014_10-K-A_edgar_data_890923_0000950123-10-093237.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101014_10-K-A_edgar_data_890923_0000950123-10-093237.txt,20101014,10-K-A,890923,0000950123-10-093237
20101014_10-K_edgar_data_1028215_0000950123-10-093224.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101014_10-K_edgar_data_1028215_0000950123-10-093224.txt,20101014,10-K,1028215,0000950123-10-093224
20101014_10-K_edgar_data_1059784_0001144204-10-053800.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101014_10-K_edgar_data_1059784_0001144204-10-053800.txt,20101014,10-K,1059784,0001144204-10-053800
20101014_10-K_edgar_data_1070699_0001078782-10-002304.txt,D:\HEC\Courses\TM3\Data\Project 2\data\data\2010\QTR4_10-K_files\20101014_10-K_edgar_data_1070699_0001078782-10-002304.txt,20101014,10-K,1070699,0001078782-10-002304
